04 38 02.7699 +19 25 01.197 16 18 49.2208 +160 19 14.470  01 21.517 
04 48 26.1679 +18 01 17.779 16 29 07.0727 +161 42 38.175  01 21.910 
04 50 51.2136 +13 46 15.901 16 31 21.1999 +165 56 16.548  01 22.322 
04 52 14.1157 +12 51 19.286 16 32 40.1097 +166 51 21.112  01 22.704 
05 05 39.3071 +15 33 51.773 16 46 05.8097 +164 08 51.970  01 23.102 
05 14 10.7510 +20 34 20.651 16 54 41.2753 +159 09 01.896  01 23.503 
05 24 59.9686 +22 22 01.359 17 05 31.6618 +157 21 20.620  01 23.905 
05 22 26.3156 +23 52 17.491 17 03 01.4376 +155 51 16.619  01 24.280 
05 40 31.4179 +26 19 58.843 17 21 07.2494 +153 23 35.339  01 24.685 
04 24 08.7352 +21 32 03.524 16 05 00.0974 +158 12 17.651  01 25.155 
04 10 44.8098 +21 29 47.484 15 51 38.8521 +158 14 46.167  01 25.545 
03 59 15.9344 +19 35 05.830 15 40 10.4754 +160 09 23.999  01 25.936 
03 46 50.8736 +17 03 08.847 15 27 43.4324 +162 41 09.515  01 26.322 
03 39 57.4802 +17 50 19.662 15 20 53.5956 +161 54 05.382  01 26.705 
03 34 11.8071 +13 51 19.810 15 15 04.3368 +165 52 22.481  01 27.108 
03 49 30.9997 +12 07 18.401 15 30 18.7370 +167 36 26.439  01 27.504 
03 39 48.0157 +09 18 27.901 15 20 34.0163 +170 25 11.180  01 27.890 
03 29 06.5053 +09 27 19.127 15 09 53.9186 +170 16 26.279  01 28.266 
03 29 43.7411 +07 14 34.282 15 10 29.8263 +172 28 40.080  01 28.654 
03 18 00.2875 +07 59 41.530 14 58 49.8073 +171 43 50.884  01 29.035 
03 13 12.2389 +04 48 28.152 14 54 00.1831 +174 54 19.765  01 29.455 
03 02 56.1927 +03 42 53.760 14 43 45.2373 +175 59 48.804  01 29.829 
02 48 00.0359 +04 43 23.291 14 28 50.0781 +174 59 43.334  01 30.221 
02 46 58.4993 +01 01 31.388 14 27 44.8118 +178 41 40.078  01 30.617 
02 36 38.9253 -00 39 30.085 14 17 22.2625 -179 36 56.409  01 31.001 
02 43 22.6122 -03 32 34.368 14 24 00.2944 -176 44 36.158  01 31.395 
02 41 34.5670 -07 02 15.869 14 22 09.3174 -173 15 16.626  01 31.798 
03 05 20.8511 -08 45 37.459 14 45 45.6372 -171 33 25.737  01 36.527 
03 18 36.7619 -05 42 28.716 14 59 00.3578 -174 36 01.777  01 36.932 
03 06 12.6249 -03 27 14.902 14 46 42.9143 -176 50 55.781  01 37.311 
03 14 52.4401 -01 20 48.847 14 55 22.4683 -178 57 22.672  01 37.686 
03 33 43.0207 -00 03 51.766 15 14 13.1904 +179 45 17.431  01 38.087 
03 44 42.8291 +03 41 54.011 15 25 17.7350 +175 59 25.030  01 38.490 
03 58 50.4694 +04 47 43.976 15 39 24.5099 +174 53 47.812  01 38.898 
04 11 12.5182 +07 13 59.833 15 51 45.4273 +172 27 58.785  01 39.338 
04 25 05.2104 +05 53 07.422 16 05 35.1915 +173 48 41.005  01 39.733 
04 26 40.4575 +01 38 06.188 16 07 02.6305 +178 03 02.721  01 40.128 
04 21 05.6314 +01 35 43.303 16 01 28.5407 +178 05 21.717  01 40.506 
04 12 30.2703 -00 32 24.305 15 52 53.0589 -179 46 24.304  01 40.906 
04 08 09.8088 -00 24 40.757 15 48 32.6268 -179 54 11.657  01 41.270 
03 52 50.0606 -02 40 18.550 15 33 13.3129 -177 38 27.196  01 41.662 
03 41 07.3840 -04 45 35.584 15 21 32.3352 -175 33 11.228  01 42.055 
03 09 36.7831 +07 43 35.481 14 50 29.5611 +171 59 22.526  01 42.505 
02 55 58.5308 +10 37 33.011 14 36 58.6929 +169 06 20.249  01 42.895 
02 58 44.9383 +11 47 25.215 14 39 43.4086 +167 56 35.964  01 43.269 
03 14 16.2207 +12 53 49.578 14 55 14.8978 +166 49 54.385  01 43.677 
03 24 05.3498 +14 50 59.030 15 05 04.4811 +164 52 38.027  01 44.070 
03 26 20.9468 +17 24 21.891 15 07 24.2310 +162 20 01.919  01 44.467 
03 19 49.4850 +19 31 24.150 15 00 56.0533 +160 13 41.823  01 44.845 
03 30 12.2822 +22 15 34.411 15 11 21.6789 +157 30 00.419  01 45.239 
03 40 36.4970 +18 32 30.855 15 21 40.9905 +161 12 20.907  01 45.635 
03 40 14.7440 +17 27 47.885 15 21 19.1800 +162 16 44.187  01 46.023 
03 48 58.5702 +24 10 54.013 15 30 11.0107 +155 34 51.053  01 46.443 
03 46 49.7464 +26 09 17.685 15 28 05.5901 +153 36 49.431  01 46.813 
04 05 27.5444 +25 51 31.622 15 46 41.4724 +153 54 26.708  01 47.226 
04 24 08.5816 +24 26 20.988 16 05 15.5541 +155 19 08.049  01 47.625 
04 07 24.8559 +22 26 08.702 15 48 31.8068 +157 19 04.514  01 48.026 
04 05 38.7370 +30 47 25.892 15 47 00.9743 +148 59 06.458  01 48.441 
04 06 56.8652 +33 21 04.229 15 48 25.1323 +146 25 47.734  01 48.836 
04 26 19.7696 +33 14 55.911 16 07 44.7287 +146 31 43.104  01 49.233 
04 24 19.9733 +36 58 08.271 16 05 53.6883 +142 48 38.441  01 49.628 
04 14 30.2422 +37 27 12.305 15 56 07.0591 +142 19 49.338  01 50.014 
04 21 35.3003 +41 24 27.200 16 03 22.4611 +138 33 30.970  01 50.419 
04 00 01.7599 +42 01 24.943 15 41 52.5139 +137 57 00.134  01 50.814 
03 52 30.6605 +41 48 23.907 15 34 21.8655 +138 10 16.423  01 51.217 
03 55 25.0122 +45 03 36.272 15 37 27.1081 +134 55 43.158  01 51.613 
03 33 20.5384 +45 48 31.405 15 15 29.2609 +134 11 21.155  01 52.010 
03 30 31.9619 +48 49 48.472 15 12 54.7726 +131 11 03.690  01 52.386 
03 51 38.0947 +49 54 10.626 15 34 01.6060 +130 06 10.163  01 52.806 
03 52 03.0869 +53 36 25.217 15 34 42.6910 +126 24 38.897  01 53.202 
03 41 41.7700 +54 12 20.589 15 24 27.4887 +125 49 24.033  01 53.576 
03 07 08.7219 +52 39 48.947 14 49 53.0322 +127 22 44.943  01 54.013 
02 50 29.2602 +54 16 55.841 14 33 31.7285 +125 46 15.282  01 54.410 
02 56 17.9726 +58 02 26.963 14 39 39.0196 +122 01 17.281  01 54.811 
02 39 27.7897 +50 29 20.731 14 22 25.8917 +129 33 39.181  01 55.247 
02 21 47.0766 +48 36 54.712 14 05 08.8902 +131 25 56.880  01 55.632 
02 33 25.0661 +46 08 10.575 14 15 53.8947 +133 53 50.188  01 56.033 
02 54 05.9063 +46 18 08.196 14 36 30.7899 +133 43 43.320  01 56.444 
03 02 15.4164 +44 14 31.107 14 44 28.3666 +135 46 48.849  01 56.830 
02 46 15.0215 +42 14 03.060 14 28 25.3023 +137 46 54.094  01 57.231 
03 00 04.3168 +38 11 48.371 14 42 02.8092 +141 47 58.694  01 57.631 
03 10 14.2848 +36 00 22.815 14 52 06.8990 +143 58 40.351  02  0.159 
02 56 26.7079 +33 21 13.909 14 38 12.5557 +146 37 41.203  02  1.606 
02 52 26.5398 +33 11 17.693 14 34 10.1209 +146 47 43.665  02  1.997 
02 39 55.1528 +30 48 54.691 14 21 42.7664 +149 00 31.984  02  2.414 
02 31 33.8828 +27 39 18.165 14 13 17.5597 +152 09 34.577  02  2.804 
02 24 45.0935 +29 17 41.706 02 00 32.0338 +29 27 17.162  02  4.180 
02 25 37.8300 +23 13 32.827 14 07 10.0898 +156 34 16.012  02  5.545 
02 24 01.1373 +22 14 00.406 02 00 09.5892 +22 25 06.003  02  6.918 
02 28 08.0045 +19 10 56.500 02 04 21.1404 +19 22 36.386  02 11.326 
02 45 46.3909 +16 00 11.729 14 27 06.6617 +163 45 45.402  02 12.721 
03 00 17.1404 +14 11 13.060 14 41 30.1244 +165 34 07.877  02 13.183 
02 54 15.0493 +11 49 03.594 14 35 22.8882 +167 56 38.844  02 13.575 
02 47 24.2380 +12 20 04.862 14 28 37.7653 +167 25 38.160  02 15.902 
02 36 03.3321 +11 17 34.927 02 12 35.6203 +11 30 32.861  02 17.275 
02 26 40.0634 +08 58 00.879 02 03 27.8141 +09 11 18.150  02 17.658 
02 39 16.6228 +05 32 51.653 02 15 58.8827 +05 47 02.055  02 18.079 
02 42 23.9258 +07 04 09.920 14 23 35.3297 +172 40 47.760  02 22.327 
02 54 33.1663 +04 11 31.192 14 35 34.9114 +175 32 16.549  02 22.721 
02 53 33.5754 +00 45 27.560 14 34 30.3552 +178 57 43.607  02 23.122 
02 42 12.3562 -01 05 45.543 02 19 11.0654 -00 51 38.014  02 24.615 
02 41 16.8963 -03 02 00.201 02 18 19.8915 -02 47 25.576  02 25.011 
02 35 53.7139 -00 18 55.880 02 12 54.3727 -00 04 21.140  02 29.805 
02 43 37.0796 -06 10 41.591 02 20 44.8727 -05 55 35.147  02 30.212 
03 02 15.9831 -08 19 24.466 14 43 06.4189 -171 58 28.842  02 37.457 
03 04 13.7462 -06 41 02.098 14 45 00.2703 -173 36 41.069  02 37.833 
03 19 35.5581 -03 20 57.154 15 00 25.8710 -176 56 28.316  02 46.088 
03 33 04.9273 -04 04 01.501 15 13 48.4396 -176 13 36.013  02 46.473 
03 39 52.1136 -04 35 21.647 15 20 34.8529 -175 42 24.594  02 48.463 
03 46 16.6348 -07 21 44.599 15 26 56.4805 -172 56 55.558  02 53.690 
03 46 47.0042 -14 04 33.733 15 27 22.7977 -166 14 23.161  03  6.729 
03 29 08.2253 -14 30 40.333 15 09 49.3579 -165 48 05.752  03  7.115 
03 56 14.8676 +02 06 52.333 15 37 08.0949 +177 36 05.797  03  7.626 
04 00 24.2260 +05 51 00.504 15 41 18.4210 +173 52 44.896  03 12.980 
04 15 44.4456 +04 51 40.955 15 56 37.8767 +174 51 28.843  03 18.046 
04 17 21.3810 +08 44 59.429 15 58 20.5881 +170 58 01.481  03 18.441 
04 18 13.9782 +10 47 00.845 15 59 15.7423 +168 56 51.707  03 18.814 
04 24 34.8705 +15 47 59.900 16 05 39.3265 +163 56 23.342  03 19.222 
04 40 48.8260 +15 43 57.274 16 21 54.2473 +164 00 00.229  03 19.624 
04 37 20.3573 +19 16 15.288 16 18 32.0428 +160 28 26.893  03 20.014 
04 24 09.7661 +21 08 03.604 16 05 29.1881 +158 37 22.727  03 20.391 
04 14 04.8140 +22 58 19.786 15 55 32.7306 +156 47 37.398  03 24.136 
04 28 42.3050 +25 03 30.371 16 10 08.1079 +154 42 42.905  03 24.557 
04 38 46.6142 +25 20 08.268 16 20 09.2032 +154 26 06.848  03 27.778 
04 47 23.5474 +28 50 24.412 16 28 52.8399 +150 56 33.908  03 33.263 
05 21 00.6074 +34 39 04.646 17 02 36.6642 +145 08 30.660  03 36.377 
05 12 05.7640 +36 57 07.962 16 53 49.5385 +143 00 38.428  03 36.752 
05 01 37.4906 +39 38 28.771 16 43 30.0260 +140 19 56.981  03 37.133 
05 04 12.0995 +41 24 18.331 16 46 12.3449 +138 34 47.196  03 37.511 
05 38 47.9198 +37 59 03.469 17 20 31.2188 +141 58 31.987  03 37.930 
05 40 02.6218 +30 32 00.483 17 21 29.0115 +149 14 35.460  03 38.369 
